id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
1431400070.0,20150205T000000,1,3.0,1.0,1060,7900.0,1.0,0,0.0,3,7,1060.0,0.0,1961,2001.0,98058,47.517123899575274,-119.71572941822835,1310.0,7900
9554200200.0,20141218T000000,3,2.0,1.75,1990,6549.0,1.0,0,0.0,3,7,1170.0,820.0,1948,0.0,98115,47.63939288828492,-119.62715308676276,1640.0,7202
1310900140.0,20140624T000000,2,,2.25,2210,9371.0,2.0,0,0.0,4,8,2210.0,0.0,1968,0.0,98032,47.38188113709182,-117.04145950645517,2300.0,11584
9454200030.0,20140923T000000,4,4.0,2.75,3090,7650.0,2.0,0,2.0,3,8,2340.0,750.0,1959,1989.0,98042,47.21108294772658,-117.47786363436371,2760.0,10370
1402810140.0,20140505T000000,2,3.0,2.0,1050,,1.0,0,0.0,3,7,1050.0,0.0,1986,0.0,98019,48.16150150652611,-117.38492530403985,,10087
1823069155.0,20140505T000000,3,5.0,1.75,2550,71874.0,1.0,0,0.0,5,7,1810.0,740.0,1960,0.0,98027,47.52708884659201,-117.45999946288929,,51400
2530800070.0,20140911T000000,4,4.0,2.5,2095,4400.0,1.5,0,0.0,5,8,1295.0,800.0,1910,0.0,98116,47.95321755136997,-120.7412888427762,1980.0,4400
4024100496.0,20140716T000000,2,3.0,1.75,1520,12282.0,1.0,0,0.0,3,8,1220.0,300.0,1978,0.0,98155,47.69844634995215,-117.21992403910623,1860.0,13500
,20141210T000000,2,5.0,2.5,2750,12350.0,2.0,0,0.0,3,8,2750.0,0.0,1987,0.0,98031,47.585393773558884,-117.52566470183069,1650.0,9810
,20140930T000000,1,3.0,1.75,1200,9266.0,1.0,0,0.0,4,7,1200.0,0.0,1960,0.0,98002,47.42842310923542,-117.6217822566046,1200.0,9266
1574700140.0,20140808T000000,3,3.0,1.75,1830,9720.0,1.0,0,1.0,3,7,1150.0,680.0,1928,1976.0,98040,47.22962384550539,-119.67374777093842,3380.0,10854
162500030.0,20141205T000000,2,3.0,1.0,1160,7202.0,1.0,0,0.0,4,7,1160.0,0.0,1957,0.0,98133,47.47171761906069,-117.1834886394869,1620.0,8598
3705900292.0,20150428T000000,3,3.0,2.0,1750,9239.0,1.0,0,0.0,3,8,1410.0,340.0,1989,0.0,98133,47.57252409370399,-118.30549007896458,1720.0,7874
2141500070.0,20140619T000000,3,4.0,2.5,2400,7693.0,2.0,0,0.0,3,8,2400.0,0.0,2003,0.0,98059,47.57855660688262,-116.10149075546134,2400.0,8038
8562750060.0,20150420T000000,4,5.0,3.5,4140,6770.0,2.0,0,0.0,3,9,3030.0,1110.0,2004,0.0,98027,47.44832886892902,-118.00750138421337,3960.0,5431
7349620030.0,20140722T000000,2,4.0,2.25,2115,6234.0,2.0,0,0.0,3,7,2115.0,0.0,1998,0.0,98002,47.48743238710767,-118.68561398410773,2440.0,6366
2523039315.0,20141022T000000,3,3.0,2.0,2580,15653.0,1.5,0,0.0,3,9,2580.0,0.0,1990,0.0,98166,47.00217600525532,-117.15225063439401,1920.0,9840
2877101821.0,20140805T000000,3,3.0,1.0,1220,3400.0,1.0,0,0.0,3,7,1060.0,160.0,1927,0.0,98117,47.90036102582471,-117.17517822832048,1350.0,3750
1176000390.0,20140612T000000,3,2.0,1.5,1630,3780.0,1.0,0,0.0,4,7,,740.0,1940,0.0,98107,47.768566595121904,-118.4872541411522,1770.0,6400
,20150319T000000,3,2.0,2.0,1350,4220.0,1.0,0,0.0,3,8,,0.0,2004,0.0,98053,47.87073637321935,-119.31126867220239,1350.0,4409
7202350060.0,20140908T000000,3,3.0,2.5,1690,2890.0,2.0,0,0.0,3,7,1690.0,0.0,2004,0.0,98053,47.5751440428037,-118.2941326314091,1690.0,2730
,20141021T000000,3,,,1700,2383.0,2.0,0,0.0,3,8,1700.0,0.0,2005,0.0,98029,47.503236606159916,-119.870769637753,,2700
2413300810.0,20140923T000000,2,4.0,2.25,1890,,1.0,0,0.0,4,8,1260.0,630.0,1979,0.0,98003,47.56901099585761,-117.02144832056817,1890.0,7420
6450304260.0,20140722T000000,2,2.0,1.0,850,5250.0,1.0,0,0.0,4,7,850.0,0.0,1950,0.0,98133,47.67045726018418,-119.82550198400887,1440.0,5250
2025059204.0,20140730T000000,5,4.0,2.5,2480,12688.0,1.0,0,0.0,4,9,1820.0,660.0,1967,0.0,98004,47.720948652660965,-117.26535912111142,2910.0,11979
7202290240.0,20141017T000000,3,3.0,2.5,1690,3129.0,2.0,0,0.0,3,7,1690.0,0.0,2002,0.0,98053,47.51747233386337,-117.58953943176257,1690.0,3129
1788700070.0,20140627T000000,1,2.0,1.0,810,8424.0,1.0,0,0.0,4,6,810.0,0.0,1959,0.0,98023,47.34668527840836,-119.03597329193428,820.0,8424
8085400055.0,20150428T000000,5,4.0,2.5,3980,16304.0,1.0,0,1.0,3,10,2480.0,1500.0,1968,0.0,98004,47.534163694598966,-117.99944979539107,3980.0,16304
5700002025.0,20150218T000000,4,3.0,2.25,2580,6000.0,2.0,0,0.0,3,8,1780.0,800.0,1925,0.0,98144,47.54025284805331,-120.41838968955075,2300.0,5995
853600310.0,20140828T000000,5,,4.5,6085,142725.0,3.0,0,0.0,3,11,6085.0,0.0,2000,0.0,98014,47.804244517194554,-118.832825825844,4830.0,128457
5332200320.0,20140714T000000,4,2.0,1.75,2140,5000.0,1.0,0,0.0,3,7,1000.0,1140.0,1930,1991.0,98112,47.48385328532912,-117.38649165084206,2250.0,4000
2130701535.0,20150204T000000,2,2.0,1.75,1360,,1.0,0,0.0,3,6,,0.0,1957,1989.0,98019,47.60723387600718,-116.93791608424982,1430.0,10000
510002010.0,20140630T000000,4,4.0,1.5,1800,3245.0,1.5,0,0.0,4,8,1800.0,0.0,1929,0.0,98103,47.78837779382071,-117.92912236793013,1800.0,4275
3630110510.0,20140804T000000,3,3.0,2.5,1920,3867.0,2.0,0,0.0,3,8,,,2005,0.0,98029,47.61082229863276,-119.03017776619309,2190.0,3841
6300000400.0,20140617T000000,2,3.0,1.0,860,5060.0,1.5,0,0.0,3,7,860.0,0.0,1927,0.0,98133,47.91506983969488,-120.68736247074575,880.0,5060
1560920200.0,20140826T000000,3,3.0,2.5,2340,35021.0,1.0,0,0.0,3,9,,0.0,1986,0.0,98038,47.127141404665885,-118.0420052531807,2630.0,35190
1652500060.0,20140711T000000,5,8.0,2.75,4040,20666.0,1.0,0,0.0,4,9,2020.0,2020.0,1962,0.0,98004,47.665797857303765,-119.92464089809808,3670.0,20500
9368700270.0,20150401T000000,1,3.0,1.75,1160,,1.0,0,0.0,3,6,580.0,580.0,1942,,98178,47.4139473451331,-117.54703748554965,1730.0,6000
2223089053.0,20140603T000000,3,3.0,2.25,1680,57063.0,2.0,0,0.0,4,8,1680.0,0.0,1989,,98045,47.73342340075162,-117.5103085449414,1910.0,57063
,20150304T000000,2,3.0,1.0,1280,3870.0,1.0,0,0.0,3,7,640.0,640.0,1945,0.0,98122,47.90781563333973,-117.30281136439096,1280.0,4800
7334401040.0,20150205T000000,2,4.0,1.5,1800,9576.0,1.0,0,0.0,4,7,1800.0,0.0,1977,0.0,98045,47.34135163081132,-117.67310469986175,1370.0,9576
,20140528T000000,3,6.0,3.25,4250,23326.0,1.0,0,3.0,3,10,2150.0,2100.0,1967,0.0,98003,47.266131918914084,-119.60946364938337,3370.0,15983
1460900030.0,20140926T000000,2,,2.5,2400,4596.0,2.0,0,0.0,3,8,2400.0,0.0,2004,0.0,98001,47.352457740599796,-117.40654757208445,2230.0,4763
3626039250.0,20150428T000000,2,2.0,1.0,940,6350.0,1.0,0,0.0,4,5,940.0,0.0,1942,0.0,98103,47.675625474934655,-118.33305158149427,1490.0,6350
,20150213T000000,3,3.0,1.0,1110,7208.0,1.0,0,0.0,3,7,1110.0,0.0,1980,0.0,98052,47.92055796973414,-118.0957760586044,1440.0,7210
8731901610.0,20140917T000000,2,3.0,2.25,2420,7548.0,1.0,0,0.0,4,8,1370.0,1050.0,1967,0.0,98023,47.28559106422728,-120.15297548916953,2150.0,8000
6821102317.0,,3,,2.5,1850,1499.0,2.5,0,0.0,3,9,1790.0,60.0,2005,0.0,98199,47.6358204911911,-120.22989001552266,1770.0,1539
3271300955.0,20140703T000000,3,4.0,2.5,2020,4350.0,2.0,0,0.0,5,9,,290.0,1943,0.0,98199,47.77957857065043,-118.63730341845677,,5800
3271300955.0,20150224T000000,4,,2.5,2020,4350.0,2.0,0,,5,9,1730.0,290.0,1943,0.0,98199,47.62193587676919,-117.7343574298523,1620.0,5800
2623089135.0,20140616T000000,3,3.0,2.5,1830,65340.0,1.0,0,0.0,3,8,1520.0,310.0,1991,0.0,98045,47.28366194063234,-117.89214504122864,2100.0,84942
,20141117T000000,3,4.0,1.75,1920,6000.0,1.0,0,0.0,4,7,960.0,960.0,1954,0.0,98125,48.077523530109346,-118.10508133078925,1850.0,7200
1725059187.0,20141029T000000,3,2.0,1.75,1280,8500.0,1.0,0,0.0,3,7,1280.0,0.0,1953,2010.0,98033,47.636921067785906,-118.8956884895614,1950.0,10356
,20150320T000000,3,4.0,2.5,3130,5240.0,2.0,0,0.0,3,8,3130.0,0.0,2004,0.0,98038,47.2381973541622,-119.72074042170884,2470.0,5240
3295610200.0,20140625T000000,4,4.0,2.5,3920,12415.0,2.0,0,0.0,3,10,3920.0,0.0,1997,,98075,47.59159184657391,-119.78594927681947,3639.0,12805
1186000125.0,20140509T000000,4,4.0,2.75,3100,3773.0,2.0,0,0.0,3,8,2000.0,1100.0,1919,1996.0,98122,47.930975106465795,-118.16491141115335,2130.0,3777
6065300570.0,20140624T000000,5,4.0,2.5,3220,,1.0,0,0.0,5,9,,1540.0,1973,0.0,98006,47.69687916834225,-117.78121325152809,2990.0,15600
8039900400.0,20140812T000000,3,3.0,2.0,1670,13775.0,1.0,0,0.0,3,8,1670.0,0.0,1968,0.0,98045,47.708601738818096,-116.63912548837983,2130.0,14500
,20150407T000000,5,4.0,2.5,2700,17853.0,2.0,0,0.0,4,9,2700.0,0.0,1960,0.0,98004,47.665621984228366,-117.21506753363123,3790.0,16672
5729000070.0,20150128T000000,3,4.0,2.0,5461,22880.0,1.0,0,0.0,4,9,3265.0,2196.0,1964,0.0,98032,47.08610676804399,-118.81296054833356,1940.0,10995
98000960.0,20140513T000000,5,4.0,3.25,4400,16625.0,2.0,0,0.0,3,11,,0.0,2003,0.0,98075,47.438744259553914,-117.77899371358548,4440.0,15523
1330300451.0,20141217T000000,5,3.0,1.75,2190,8500.0,1.0,0,0.0,4,9,2190.0,0.0,1957,0.0,98112,47.7307966554283,-119.50001417997953,2850.0,8868
,20150318T000000,1,4.0,1.5,1200,11163.0,1.5,0,0.0,4,6,1200.0,0.0,1970,0.0,98092,47.197449373011246,-116.57500655643418,1200.0,11163
3797700030.0,20141009T000000,2,3.0,1.75,1470,10390.0,1.0,0,0.0,3,7,1470.0,0.0,1989,0.0,98031,47.05277266092345,-117.78845690451418,,7507
452001890.0,20150415T000000,4,3.0,1.75,1650,5000.0,1.5,0,0.0,4,8,1650.0,0.0,1900,0.0,98107,47.3582432699038,-117.03250247237669,1630.0,5000
2927600105.0,20140703T000000,3,5.0,1.75,1840,10453.0,1.0,0,2.0,3,8,1360.0,480.0,1948,0.0,98166,47.32458730919729,-116.56000479173265,2250.0,11250
3298300140.0,20141024T000000,2,3.0,1.0,1210,6650.0,1.0,0,,3,6,1210.0,0.0,1959,0.0,98008,47.190289545073455,-117.94079397326809,990.0,7590
1321700390.0,20140908T000000,2,3.0,2.5,1870,8541.0,2.0,0,0.0,3,8,1870.0,0.0,1989,0.0,98023,47.31071579953425,-119.54143274531026,2150.0,7789
1222069129.0,20150327T000000,5,4.0,3.25,3890,422096.0,1.5,0,0.0,3,9,3150.0,740.0,2001,0.0,98038,47.39211114282588,-117.28789401982775,2180.0,229996
1081800070.0,20141118T000000,3,4.0,2.25,2660,11200.0,2.0,0,0.0,4,8,2660.0,0.0,1972,0.0,98059,47.62602361188409,-120.6430543042889,2090.0,11120
6414100732.0,20150107T000000,2,2.0,1.0,1150,7552.0,1.0,0,0.0,3,7,1150.0,0.0,1951,0.0,98125,47.84177144510174,-116.14556633391592,1150.0,7346
513000445.0,20141111T000000,3,4.0,1.75,1740,4816.0,1.0,0,0.0,5,7,870.0,870.0,1942,0.0,98116,47.729809294237995,-118.58474714930715,1210.0,5074
6888900060.0,20141116T000000,2,6.0,3.0,2580,8064.0,1.5,0,0.0,3,7,1880.0,700.0,1913,0.0,98118,47.21473540385628,-119.14988684655333,1510.0,6084
7309100270.0,20140626T000000,3,,1.75,1720,6975.0,1.0,0,0.0,3,8,1420.0,300.0,1975,0.0,98052,47.76606819699134,-115.8745306310068,2210.0,7875
,20140827T000000,4,3.0,2.5,2740,18455.0,2.0,0,1.0,4,10,1510.0,1230.0,1977,0.0,98040,47.78925104238611,-117.97112884587023,2840.0,16438
7732000045.0,20141125T000000,4,3.0,2.75,2610,11290.0,1.0,0,0.0,3,7,1630.0,980.0,1985,0.0,98033,47.66064165562537,-118.16627578535989,2570.0,9125
3764800510.0,20140723T000000,2,3.0,1.75,1400,7920.0,1.0,0,0.0,3,7,1400.0,0.0,1965,0.0,98034,47.70865000529348,-118.80108649792136,1310.0,7876
2481600030.0,20140701T000000,4,,2.0,2570,28500.0,1.0,0,0.0,3,9,1970.0,600.0,1983,0.0,98052,47.55804368430191,-117.32792844827277,3070.0,32400
5126310060.0,20150417T000000,3,4.0,2.75,2830,7334.0,2.0,0,0.0,3,8,2830.0,0.0,2005,0.0,98059,47.628462676253264,-117.88053445339861,2830.0,7378
1310700390.0,20141010T000000,2,5.0,2.25,2630,,2.0,0,0.0,3,8,2630.0,0.0,1966,0.0,98032,47.246524242109906,-119.31069692571653,1880.0,8670
6402710070.0,20150421T000000,2,,2.5,1580,7918.0,2.0,0,0.0,3,7,1580.0,0.0,1994,0.0,98055,47.46919003603705,-117.36144101565691,1650.0,7916
5702450260.0,20140723T000000,2,3.0,2.0,1540,10931.0,1.0,0,3.0,3,7,1540.0,0.0,1989,,98045,47.51923658560374,-117.82596401036753,1570.0,10485
3243200310.0,20140520T000000,2,3.0,1.0,2120,7735.0,1.0,0,0.0,4,7,1060.0,1060.0,1967,0.0,98059,47.87062650705406,-116.36215534869903,1010.0,8570
2131200885.0,20140828T000000,2,3.0,1.75,1830,10000.0,2.0,0,0.0,4,7,1830.0,0.0,1913,1964.0,98019,47.75141310099734,-118.01710629885008,1480.0,10000
8651480550.0,20140623T000000,3,3.0,2.5,2260,10153.0,2.0,0,0.0,3,10,2260.0,0.0,1987,0.0,98074,47.399093781890834,-117.74430152519521,2740.0,10153
3024059036.0,20140530T000000,5,4.0,1.75,2500,92347.0,1.0,0,0.0,4,8,1500.0,1000.0,1970,0.0,98040,47.59506465447349,-119.51903123741431,3750.0,20267
6382500079.0,20140709T000000,3,,3.25,1830,1804.0,3.0,0,0.0,3,8,1830.0,0.0,2014,0.0,98117,47.58917927426856,-116.5597812982795,,1804
,20150325T000000,1,4.0,1.0,1190,7920.0,1.0,0,0.0,3,6,890.0,300.0,1951,0.0,98126,47.27753545227762,-117.72408528849397,1140.0,7920
3876310860.0,20150330T000000,2,4.0,1.75,2310,,1.0,0,0.0,3,7,1780.0,530.0,1970,0.0,98034,47.95614726172197,-117.20120787709932,2090.0,8814
,20150410T000000,3,3.0,1.0,1230,4600.0,1.5,0,0.0,3,7,1230.0,0.0,1929,0.0,98116,48.080453965616854,-118.36713144744581,1230.0,4600
,20150318T000000,4,3.0,2.5,2940,10809.0,2.0,0,0.0,3,10,2940.0,0.0,1992,0.0,98006,47.88292977277697,-118.70945515467398,3090.0,10348
1314300046.0,20140630T000000,2,3.0,,1010,8800.0,1.0,0,0.0,4,7,1010.0,0.0,1954,0.0,98118,47.6841753790183,-117.8588396778276,1400.0,4095
3693900885.0,20141202T000000,5,6.0,2.25,2550,5000.0,2.0,0,0.0,4,7,2550.0,0.0,1907,0.0,98117,47.447990516444875,-119.05719028425213,1480.0,5000
,20141028T000000,3,3.0,1.0,1480,5100.0,1.5,0,0.0,3,7,1480.0,0.0,1938,1959.0,98103,47.53067372517985,-119.33893599669346,1300.0,5100
4388000070.0,20150127T000000,1,3.0,1.75,1460,7967.0,1.0,0,0.0,3,7,1040.0,420.0,1977,0.0,98023,47.19821416205169,-119.42870171488839,1460.0,6835
8854000370.0,20140620T000000,3,5.0,3.0,3110,12429.0,1.0,0,0.0,3,8,1790.0,1320.0,1977,0.0,98011,47.62254170592448,-115.90421895999523,3050.0,11902
4459800075.0,20140603T000000,4,3.0,2.0,2140,4923.0,1.0,0,0.0,4,8,1070.0,1070.0,1928,0.0,98103,48.039789869279616,-116.73377241762589,1470.0,4923
7153200160.0,20150114T000000,5,5.0,3.25,3450,6360.0,2.0,0,0.0,5,9,1860.0,1590.0,1905,0.0,98122,47.89228311101433,-118.16407184805314,2310.0,5000
,20150428T000000,3,3.0,2.25,1960,10682.0,1.0,0,0.0,3,7,1960.0,0.0,1957,0.0,98008,47.30226291657419,-116.7550110329789,1540.0,10682
7604410030.0,20150121T000000,3,4.0,2.75,1890,5240.0,1.0,0,0.0,3,7,980.0,910.0,1981,0.0,98106,48.03795758694024,-120.18625481935211,1600.0,5240
,20141113T000000,2,2.0,1.0,2080,14659.0,1.0,0,0.0,3,7,1040.0,1040.0,1960,0.0,98178,47.79646090617107,-119.77007848148389,1920.0,15208
1705400550.0,20150213T000000,3,3.0,1.0,1700,4165.0,1.5,0,0.0,3,7,1700.0,0.0,1918,0.0,98118,47.24003531241967,-117.60892053051111,1400.0,4165
9485700136.0,20150227T000000,2,3.0,1.0,1140,7316.0,1.0,0,0.0,3,6,1140.0,0.0,1959,0.0,98106,47.517973209309076,-119.54294853626942,1140.0,7440
1822039225.0,20140725T000000,4,3.0,2.5,3136,54450.0,1.5,0,0.0,5,8,3136.0,0.0,1910,0.0,98070,47.43271815231745,-118.87695123145846,2300.0,54450
2625059301.0,20150324T000000,4,4.0,3.25,2590,3889.0,3.0,0,0.0,3,9,2590.0,0.0,2013,,98007,47.66846912596917,-118.88931596925086,,4062
7625702440.0,20141230T000000,3,3.0,1.75,1480,800.0,2.0,0,0.0,3,8,1000.0,480.0,2014,0.0,98136,47.68779916420491,-119.83994739308494,1480.0,1143
9126100487.0,20140813T000000,3,3.0,3.0,1500,1473.0,2.0,0,0.0,3,8,1120.0,380.0,2000,0.0,98122,47.690795751905796,-118.7888639220982,1720.0,1976
7922900030.0,20141003T000000,4,3.0,2.75,2660,10350.0,1.0,0,4.0,4,8,1330.0,1330.0,1971,0.0,98008,47.73271389908308,-117.66894647605885,2820.0,10043
8682292180.0,20140725T000000,3,2.0,2.0,1350,3926.0,1.0,0,0.0,3,8,1350.0,0.0,2007,0.0,98053,77.41340485491789,-117.98016797112318,1440.0,3926
,20150313T000000,1,2.0,1.0,860,10500.0,1.0,0,0.0,3,6,860.0,0.0,1943,0.0,98024,47.4789166715733,-117.19355143712632,950.0,10500
7225000045.0,20140828T000000,1,2.0,1.0,1000,4500.0,1.0,0,0.0,3,6,1000.0,0.0,1916,,98055,47.59215868663226,-118.77120677336485,980.0,4837
4140500055.0,20140626T000000,3,4.0,2.5,2480,16360.0,1.0,0,0.0,5,7,1510.0,970.0,1959,0.0,98028,48.11041907045887,-117.88694680217527,1770.0,15205
2592210370.0,20141031T000000,5,3.0,2.75,3860,12786.0,2.0,0,0.0,4,10,3860.0,0.0,1984,0.0,98006,47.5487458853315,-118.27501975553595,2820.0,14636
1337800830.0,20150107T000000,5,3.0,1.75,2140,4800.0,2.0,0,0.0,3,8,1690.0,450.0,1905,0.0,98112,47.55365775054165,-119.71066025697291,2440.0,4800
1951500055.0,20140730T000000,2,4.0,1.75,1820,13600.0,1.5,0,0.0,3,7,,700.0,1959,0.0,98032,47.33008558829729,-117.95257175843642,1810.0,11970
1136100045.0,20141015T000000,3,2.0,1.75,2220,33000.0,1.0,0,0.0,4,8,2220.0,0.0,1970,0.0,98072,47.74151859267411,-118.49945332993897,2220.0,33000
3860400060.0,20140801T000000,5,4.0,2.5,2660,11200.0,2.0,0,0.0,3,9,2660.0,0.0,1999,0.0,98004,47.59197411059897,-116.64459851702384,3290.0,11275
1657000070.0,20141118T000000,2,3.0,2.0,1470,12096.0,1.0,0,0.0,4,6,1470.0,0.0,1942,0.0,98030,46.963375599131034,-116.19140066105157,1470.0,10966
1423069129.0,20150320T000000,3,4.0,1.75,2350,54450.0,1.0,0,0.0,4,7,,1100.0,1971,0.0,98027,47.61599478915217,-119.53662111324675,2180.0,50529
1118001631.0,20150112T000000,5,3.0,2.25,2980,7700.0,1.0,0,0.0,3,9,2530.0,450.0,1964,0.0,98112,47.390644295146636,-117.24194931288957,3020.0,8234
7399200240.0,20150317T000000,2,,2.0,1870,7700.0,1.0,0,0.0,3,8,1870.0,0.0,1966,0.0,98055,47.437409195804726,-118.82749138061443,2270.0,8580
,20140615T000000,3,5.0,3.0,2430,8000.0,1.0,0,0.0,4,7,1370.0,1060.0,1957,0.0,98008,47.398885683637054,-117.72331875912936,1770.0,8000
8562740370.0,20150325T000000,4,4.0,2.5,2790,6538.0,2.0,0,0.0,3,9,2790.0,0.0,2003,0.0,98027,47.67872975750485,-118.75198963129007,2990.0,6538
,20140812T000000,2,3.0,2.5,1370,22326.0,2.0,0,0.0,3,7,1370.0,0.0,1993,0.0,98045,47.55123103057251,-116.54956854679789,1580.0,10920
2481620310.0,20140514T000000,5,4.0,2.25,4470,60373.0,2.0,0,0.0,3,11,4470.0,0.0,1988,0.0,98072,47.89912467258075,-119.73650764138968,3210.0,40450
7511200350.0,20140919T000000,3,3.0,1.75,2040,81021.0,1.0,0,0.0,3,8,2040.0,0.0,1980,0.0,98053,47.90472431764487,-118.78691337843033,2260.0,39280
4039100350.0,20150423T000000,4,4.0,2.25,2340,5300.0,1.0,0,0.0,5,8,,640.0,1963,,98008,47.74071581891008,-118.27499327878634,1890.0,8250
,20140527T000000,3,4.0,2.5,2520,8515.0,2.0,0,0.0,3,7,2520.0,0.0,1999,0.0,98019,47.65312937117161,-119.4379963670242,2130.0,6930
3023059012.0,20140910T000000,3,4.0,1.0,1710,117176.0,1.5,0,0.0,4,6,1710.0,,1942,0.0,98055,47.21000730809972,-117.99981141245792,1940.0,12223
4039300810.0,20141117T000000,3,3.0,1.0,1200,5252.0,1.0,0,0.0,3,7,1200.0,0.0,1962,0.0,98007,47.62983985764229,-120.00631336955404,1800.0,7920
8849300320.0,20150416T000000,2,3.0,1.75,1330,12618.0,1.0,0,3.0,3,7,1330.0,0.0,1983,0.0,98188,47.22427885939025,-117.80379656726983,1870.0,8429
272000320.0,20141105T000000,3,3.0,1.5,1310,2996.0,2.0,0,0.0,3,7,1310.0,0.0,1998,0.0,98144,47.463826725264205,-118.25208009211926,1310.0,2997
1180002470.0,20141104T000000,2,,3.5,3020,,2.0,0,0.0,3,7,3020.0,0.0,1941,1992.0,98178,47.75535201238076,-119.87247976030243,900.0,6000
1330290160.0,20150413T000000,2,4.0,2.5,2260,6086.0,2.0,0,,3,8,2260.0,0.0,1999,0.0,98030,47.60455328668743,-118.6968179049311,2260.0,6218
6392000570.0,20141112T000000,3,2.0,1.0,790,4000.0,1.0,0,0.0,3,6,790.0,0.0,1948,0.0,98115,47.61230279027639,-116.22072080417519,990.0,5000
8835200160.0,20141010T000000,2,2.0,2.0,970,5000.0,1.0,0,0.0,3,7,970.0,0.0,1983,0.0,98034,47.93228161562409,-117.11172448834081,,5000
868000575.0,20140819T000000,5,3.0,2.0,2250,8000.0,1.0,0,2.0,4,9,2250.0,0.0,1955,0.0,98177,47.789468854347085,-119.7925489409766,2880.0,10960
597000550.0,20140919T000000,2,,2.5,1530,2248.0,1.5,0,0.0,3,7,1530.0,0.0,1914,0.0,98144,47.568171570193556,-117.41628361903909,1340.0,3700
6669000070.0,20140805T000000,5,4.0,1.75,1780,11436.0,1.0,0,0.0,5,9,1780.0,0.0,1967,0.0,98004,47.78411838096142,-118.12464285161862,2100.0,12052
7202340860.0,20150318T000000,3,3.0,2.5,2120,5277.0,2.0,0,0.0,3,7,2120.0,0.0,2005,0.0,98053,47.726933791434384,-118.32224047071138,,5257
6141100320.0,20140707T000000,1,2.0,1.0,1500,6685.0,1.0,0,0.0,3,7,1190.0,310.0,1926,0.0,98133,47.61963528234492,-118.00519449243369,1420.0,6561
6141100320.0,20150213T000000,3,2.0,1.0,1500,6685.0,1.0,0,0.0,3,7,1190.0,310.0,1926,0.0,98133,48.00671596660721,-120.34384793775934,1420.0,6561
6815100370.0,20141030T000000,4,4.0,3.0,2390,4000.0,1.5,0,0.0,5,8,1460.0,930.0,1931,0.0,98103,47.705021024605124,-119.72098822548251,1670.0,4000
5636010560.0,20140929T000000,2,4.0,2.5,2390,9600.0,2.0,0,0.0,3,7,2390.0,0.0,1996,0.0,98010,47.565955776250306,-117.92050423966495,1900.0,9603
,20140618T000000,4,3.0,1.75,2920,9370.0,1.0,0,0.0,4,8,1620.0,1300.0,1981,0.0,98006,47.593923172075044,-117.73262272537384,2890.0,9609
1823059159.0,20150506T000000,2,2.0,1.0,850,5000.0,1.0,0,0.0,3,5,850.0,0.0,1907,0.0,98055,47.94604279386672,-117.39349166658101,910.0,4815
2254501620.0,20150409T000000,3,2.0,1.0,930,3200.0,1.0,0,0.0,3,7,,0.0,1904,0.0,98122,47.70700029985691,-118.1910536072934,1690.0,3840
9275700765.0,20140610T000000,4,4.0,2.5,3340,12248.0,2.0,0,1.0,3,9,2470.0,870.0,1998,0.0,98126,47.83052747624977,-116.99757246770776,2110.0,5679
,20150406T000000,2,2.0,1.0,710,6732.0,1.0,0,0.0,5,6,,0.0,1942,0.0,98126,47.79495222654282,-117.98892216723591,710.0,6720
7434500127.0,20140812T000000,3,3.0,2.25,2240,6450.0,1.0,0,0.0,3,7,1440.0,800.0,1979,0.0,98125,47.73724285272459,-117.75732634484913,1390.0,6450
646500070.0,20141106T000000,3,3.0,1.0,1060,,1.0,0,0.0,5,7,1060.0,0.0,1966,0.0,98007,47.47547640116765,-118.90048656343616,1470.0,8097
,20150212T000000,2,3.0,2.5,2360,8764.0,2.0,0,0.0,3,8,2360.0,0.0,1991,0.0,98022,47.196527302286526,-119.95830159737481,,8746
,20141015T000000,5,4.0,2.75,3520,,1.0,1,4.0,4,9,1950.0,1570.0,1951,0.0,98136,47.71394848283428,-118.97944115391708,2450.0,7000
3395300260.0,20140815T000000,3,3.0,1.75,1730,9334.0,1.0,0,0.0,3,8,1220.0,510.0,1977,0.0,98052,47.535511916736525,-117.15094145560656,2020.0,10000
2113700510.0,20141027T000000,2,3.0,1.75,1170,4000.0,1.0,0,0.0,3,6,720.0,450.0,1943,2013.0,98106,47.588522178535136,-118.43910882941695,1130.0,4000
4053200566.0,20141020T000000,3,4.0,2.25,3680,26266.0,2.0,0,0.0,4,9,3680.0,,1981,0.0,98042,47.234396812050385,-117.4060087367325,2340.0,19939
7214720400.0,20150217T000000,4,3.0,2.5,2900,,2.0,0,0.0,3,9,2900.0,0.0,1987,0.0,98077,47.72097897153328,-117.05860464437309,2570.0,42188
3211210200.0,20141118T000000,2,3.0,1.75,1290,7205.0,1.5,0,,3,7,1290.0,0.0,1971,0.0,98034,47.784401264689876,-117.95276297591192,1340.0,7214
7010700810.0,20141106T000000,4,4.0,2.75,2010,7000.0,2.0,0,0.0,5,8,2010.0,0.0,1901,0.0,98199,47.61935308120277,-117.42513195892569,,4400
3971700390.0,20150406T000000,2,,1.5,1490,12186.0,1.0,0,0.0,4,7,1490.0,0.0,1950,0.0,98155,47.69407462359658,-117.8052810411061,1180.0,14285
